暇,118
暇日,7
暇豫,10
暉,7
暌,7
暍,25
暑,188
暑热,12
暖,129
暖气,6
暗,144
暗昧,27
暝,16
暠,67
暢,158
暧,11
暨,121
暮,259
暮春,9
暱,22
暴,1361
暴乱,63
暴兵,15
暴君,19
暴怒,13
暴戾,9
暴死,13
暴病,13
暴虐,100
暴行,7
暴雨,42
暴露,44
暴风,29
暹,28
暾,10
曀,22
曄,385
曆,38
曉,39
曏,10
曖,14
曙,15
曛,6
曜,99
曝,18
曠,62
曩,85
曲,1019
曲中,7
曲周,20
曲折,58
曲水,13
曲江,9
曲池,10
曲沃,141
曲直,93
曲阜,18
曲阳,68
曳,95
更,1746
更不,6
更为,109
更事,10
更令,15
更以,64
更加,32
更名,186
更多,15
更好,6
更始,457
更定,16
更张,8
更改,8
更无,11
更易,6
更正,6
更生,56
更衣,34
曶,15
曷,629
書,3286
曹,1553
曹丕,77
曹共公,8
曹参,69
曹叔,8
曹子建,18
曹嵩,6
曹成,7
曹操,210
曹植,102
曹氏,25
曹节,47
曹阳,12
曼,267
曼曼,15
曼衍,10
曾,925
曾为,17
曾以,10
曾任,8
曾参,44
曾在,12
曾子,272
曾孙,186
曾用,8
曾祖,32
曾经,8
曾说,80
替,119
最,424
最下,9
最为,58
最先,12
最初,9
最后,84
最多,19
最大,30
最好,10
最少,9
最强,11
最早,24
最贵,7
最近,9
最重,6
最长,12
最高,27
會,541
朅,19
月,1748
月下,12
月中,36
月之,185
月事,9
月亮,6
月令,107
月光,17
月入,13
月出,25
月初,9
月大,13
月子,13
月日,52
月旦,20
月晕,7
月月,6
月氏,167
月满,9
月相,13
月终,6
月蚀,14
月食,56
有一,240
有为,113
有之,501
有事,210
有云,40
有些,25
有人,279
有伤,13
有位,24
有何,47
有余,413
有作,28
有假,15
有光,77
有关,110
有冬,8
有利,60
有别,56
有力,164
有功,603
有加,39
有助,11
有劳,16
有变,85
有司,909
有名,126
有否,8
有味,16
有喜,25
有在,27
有声,77
有天,68
有失,52
有好,57
有如,95
有学,16
有宗,12
有害,58
有家,28
有年,47
有幸,14
有序,67
有度,81
有异,106
有形,92
有待,27
有得,44
有德,285
有心,34
有志,66
有性,18
有恒,26
有悖,7
有情,10
有意,65
有感,18
有成,71
有我,9
有所,1235
有才,41
有损,19
有支,11
有效,30
有救,7
有教,13
有数,85
有方,42
有无,76
有旧,32
有时,130
有是言也,7
有望,17
有期,21
有机,8
有权,16
有杕之杜,7
有条,12
有次,14
有此,213
有毒,25
有气,26
有求,54
有法,73
有流,8
有爱,20
有理,45
有生,57
有用,43
有病,81
有的人,7
有益,157
有相,57
有着,18
有礼,148
有神,80
有福,41
有种,6
有空,11
有符,12
有素,11
有结,6
有缘,9
有罪,553
有色,22
有节,63
有著,7
有行,83
有见,40
有角,18
有识,29
有误,31
有请,12
有责,8
有路,9
有车,14
有过,168
有道,392
有酒,22
有门,7
有闲,6
有间,66
有限,11
有隙,66
有难,53
有风,13
有鬼,15
朋,253
朋党,59
朋友,162
服,3906
服丧,14
服事,35
服人,26
服从,28
服务,13
服役,11
服罪,26
服膺,8
服色,58
服药,13
服食,11
服饰,14
朏,17
朐,72
朓,15
朔,1187
朔方,182
朔日,44
朔月,13
朔望,18
朔风,6
朕,1080
朕躬,31
朗,99
望,1806
望天,7
望日,15
望而,56
望见,96
望远,7
望都,7
望风,24
朝,3018
朝代,10
朝夕,178
朝宗,6
朝廷,564
朝政,44
朝日,26
朝暮,12
朝服,121
朝歌,85
朝臣,69
朝见,49
朝觐,40
朝贡,15
朝贺,35
朝野,12
朝阳,20
朝霞,14
朝露,10
朝鲜,125
期,1034
期为,12
期年,91
期日,29
期期,6
期门,32
期间,15
朡,7
朦,6
木,2004
木人,10
木兰,7
木叶,7
木器,6
木工,8
木材,10
木柴,6
木槿,6
木瓜,6
木石,23
木简,6
木讷,6
木鸢,6
未之思也,11
未之有也,81
未作,17
未免,14
未决,42
未几,14
未到,20
未卜,10
未去,12
未及,166
未变,14
未可,194
未央,150
未始,76
未嫁,8
未定,127
未尝,606
未尽,82
未得,244
未必,317
未成,86
未敢,68
未明,23
未晚,18
未曾,28
未来,9
未死,20
未满,15
未然,35
未熟,6
未知,304
未竟,10
未能,304
未至,195
未获,25
未落,7
未被,7
未见,138
未解,31
未详,25
未遂,7
未闻,105
末,1265
末世,47
末代,6
末年,74
末技,6
末流,22
末节,6
末造,8
本,7217
本上,46
本业,19
本主,10
本义,28
本书,143
本事,37
本体,12
本作,925
本分,15
本初,23
本利,6
本原,32
本县,8
本名,16
本周,11
本命,9
本因,6
本国,25
本土,6
本地,7
本多,10
本子,13
本官,6
本实,6
本已,20
本心,16
本性,18
本意,20
本所,29
本教,11
本文,33
本无,123
本朝,81
本末,98
本本,7
本来,44
本校,15
本源,20
本生,12
本田,9
本真,10
本章,7
本篇,233
本纪,292
本草,16
本行,11
本质,8
本身,41
札,475
札记,36
术,1056
术士,16
术家,9
术数,30
术语,6
朱,765
朱买臣,10
朱云,10
朱俊,18
朱博,13
朱子,35
朱家,27
朱明,8
朱氏,15
朱雀,13
朴,206
朴素,14
朴质,12
机,252
机上,6
机会,6
机关,7
机密,20
机巧,6
机构,12
机械,8
朼,11
朽,118
朽木,12
朽败,7
朾,9
杀,3764
杀之,856
杀人,288
杀伐,27
杀伤,50
杀害,14
杀我,39
杀戮,38
杀死,8
杀气,8
杀生,31
杀身,57
杂,608
杂乱,36
杂事,20
杂家,12
杂居,11
杂志,11
杂文,51
杂毛,6
杂病,6
杂种,10
杂糅,7
杂色,17
杂记,23
杂诗,14
杂说,12
权,888
权利,32
权力,11
权势,53
权变,28
权宜,9
权时,22
权柄,13
权臣,9
权舆,13
权衡,55
权谋,48
权贵,20
权重,22
权门,9
杅,37
杇,11
杌,16
李,1511
李义,20
李云,20
李仲,8
李信,16
李元,8
李克,51
李华,6
李园,30
李固,72
李奇,16
李子,9
李宝,6
李富,6
李尤,30
李广,71
李忠,12
李悝,16
李文,9
李斯,210
李松,22
李果,7
李梅,12
李氏,49
李牧,74
李由,23
李耳,6
李肃,6
李良,19
李贤,13
李轶,15
李通,34
李闰,9
李陵,46
杏,34
杏仁,37
材,1015
材料,12
杓,43
杖,430
杖策,13
杙,14
杜,915
杜林,67
杜绝,9
杜若,13
杜衡,13
杜诗,7
杜门,27
杜预,17
杞,352
杞子,12
束,337
束发,9
束手,10
束缚,22
杠,29
条,422
条件,12
条例,22
条理,35
条畅,6
条贯,18
来,3083
来世,13
来为,22
来也,103
来仪,6
来使,7
来写,9
来历,11
来复,9
来宾,13
来岁,13
来年,33
来归,95
来往,6
来日,10
来来,11
来看,81
来者,209
来自,35
来至,47
来见,20
来讲,11
来说,36
来迎,13
杨,630
杨伦,6
杨修,9
杨公,6
杨可,8
杨叶,9
杨奉,12
杨子,142
杨广,7
杨彪,22
杨德祖,8
杨明,18
杨朱,29
杨柳,8
杨氏,18
杨雄,38
杨震,28
杪,10
杭,40
杯,58
杰,34
杰作,9
杰出,19
東,1213
杲,19
杳,39
杳杳,16
杵,76
杵臼,61
杶,7
杷,6
杼,222
杼轴,7
松,135
松子,12
松柏,52
板,129
板板,9
极,1185
极为,15
极之,39
极乐,6
极其,37
极刑,17
极力,9
极尽,9
极恶,9
极盛,8
构,147
构思,98
构成,38
枉,357
枉法,24
枉矢哨壶,8
枋,25
枌,17
析,307
枕,126
枕席,11
林,679
林下,6
林中,51
林云,10
林兵,7
林卿,14
林寺,7
林川,7
林木,33
林氏,9
林苑,32
林薄,6
枘,22
枚,348
枚乘,78
果,898
果园,8
果实,14
果敢,28
果断,8
果木,15
果毅,6
果然,18
果菜,6
枝,411
枝叶,60
枝干,6
枝条,14
枝节,7
枞,56
枞阳,6
枢,77
枢机,56
枢纽,22
枣,113
枪,28
枭,81
枭首,11
枯,245
枯木,15
枯槁,50
枯死,10
枯骨,14
枲,40
枳,64
枳实,37
枵,12
架,6
枷,6
枸,16
枹,40
枹鼓,17
枻,13
柄,218
柅,15
柎,22
柏,205
柏叶,6
柏舟,16
某一,11
某事,8
某些,40
某年,8
某日,28
某种,20
染,182
柔,505
柔则,11
柔和,10
柔嘉,6
柔婉,7
柔弱,29
柔远,8
柔远能迩,10
柔顺,6
柘,54
柙,32
柚,39
柜,9
柝,23
柞,29
柟,14
柢,32
柤,17
查,10
查核,6
查考,13
柩,85
柬,21
柯,164
柯江,10
柰,279
柱,322
柱国,33
柱子,7
柱石,11
柲,11
柳,284
柳下惠,93
柳城,6
柳宗元,14
柴,163
柴胡,75
柶,28
柷,13
柽,8
栀子,33
标,90
标准,23
标志,6
栈,25
栈道,11
栉,45
栋,50
栋梁,10
栌,12
栎,135
栏,10
树,495
树上,11
树下,12
树人,6
树德,14
树木,64
树枝,9
树立,22
树艺,20
栒,12
栖,118
栖栖,10
栖迟,17
栗,334
栗栗,22
栘,8
栝,49
校,837
校刊,6
校勘,38
校官,7
校尉,920
校改,13
校本,22
校正,27
校注,19
栩,43
株,57
样子,62
核,156
核实,12
根,499
根据,125
根本,87
根深,10
根源,10
格,293
格式,20
格杀,20
格论,7
栽,15
栾,318
桀,874
桀纣,118
桂,176
桂林,26
桂枝,235
桂阳,57
桃,210
桃仁,11
桃城,6
桃李,20
桃林,17
桃花,11
案,2229
桉,9
桎,16
桎梏,71
桐,154
桐乡,7
桐子,17
桐柏,17
桑,466
桑丘,14
桑弘羊,35
桑林,21
桑榆,13
桑蚕,11
桑麻,32
桓,1274
桓公,1617
桓谭,69
桔,12
桔梗,21
桡,106
桢,30
桢干,12
桥,147
桥下,11
桥梁,7
桥玄,16
桧,8
桮,15
桴,34
桷,31
梁,2472
梁丘,96
梁书,15
梁军,14
梁君,15
梁山,38
梁松,17
梁柱,6
梃,14
梅,105
梏,31
梓,133
梓匠,10
梓宫,10
梓潼,9
梗,55
梗概,17
條,328
梟,36
梢,10
梦,339
梦中,6
梦之,17
梦见,54
梧,120
梧桐,20
梨,31
梯,45
械,131
梱,9
梵,24
检,145
检举,7
检验,6
棁,29
棄,467
棋,50
棋局,6
棐,34
棓,17
棗,31
棘,334
棘刺,12
棟,27
棠,91
棠溪,6
棣,22
棣棣,8
棧,11
棫,26
棬,8
森,8
棰,30
棱,50
棲,52
棹,13
棺,255
棺木,6
棺椁,50
棻,10
棼,24
棽,6
椁,103
椅,9
植,251
植物,13
椎,111
椎埋,7
椎髻,9
椒,237
椓,15
椟,36
椠,23
椹,10
椽,47
楅,30
楊,193
楔,11
楗,39
楚,6768
楚人,430
楚共王,22
楚囚,7
楚国,189
楚威王,21
楚子,350
楚平王,30
楚庄王,126
楚怀王,55
楚惠王,15
楚昭王,46
楚楚,11
楚歌,8
楚汉,31
楚灵王,33
楚王,473
楚考烈王,14
楚辞,155
楛,47
楠,21
楣,22
楩,21
楫,64
楬,15
業,231
楮,8
楯,75
極,514
極之,36
楶,14
楷,43
楸,14
楹,167
楼,260
楼上,11
楼兰,48
楼台,20
楼船,103
概,94
概况,9
概念,14
概括,39
榆,95
榆中,14
榆次,12
榆社,6
榇,11
榑,9
榖,18
榛,38
榜,42
榜样,12
榭,116
榮,297
榱,20
榷,60
槀,10
槁,119
槁木,11
槃,77
構,24
槌,6
槎,6
槐,137
槛,84
槥,6
槨,24
槱,7
槷,6
樂,1416
樊,359
樊哙,92
樊氏,8
樓,93
樗,118
標,122
樛,18
樞,65
樟,7
樠,8
模,33
模仿,19
模范,11
横,564
横暴,7
横木,6
横流,10
横行,47
横道,6
樱桃,7
樵,40
樸,65
樹,235
樽,54
樾,17
橈,11
橋,27
橐,121
橐驼,11
橑,18
橘,83
橘皮,11
橙,8
橛,18
機,152
橧,8
橫,244
橹,36
檀,103
檀弓,66
檃,16
檄,177
檄文,39
檇,12
檐,25
檟,6
檠,14
檢,27
檮,18
檻,41
檽,11
檿,10
櫂,14
櫌,8
櫓,6
櫛,8
櫜,24
櫟,14
櫰,11
櫱,7
欃,11
權,271
欑,10
欒,94
欠,36
次,1966
次之,136
次于,132
次女,7
次子,27
次年,9
次序,57
次日,17
次第,39
次舍,10
次要,12
欢,209
欢乐,11
欢喜,14
欢心,29
欢欣,13
欣,96
欣喜,9
欣欣,28
欣然,43
欣赏,12
欤,119
欧,59
欧刀,8
欧阳,95
欬,18
欲与,149
欲以,608
欲出,38
欲动,7
欲取,26
欲得,191
欲望,10
欲求,81
欲知,89
欲绝,18
欲言,71
欷,40
欸,14
欹,56
欺,449
欺人,8
欺罔,8
欺诈,6
欺骗,6
欽,17
款,110
款款,9
欿,13
歃,18
歃血,14
歆,247
歇,112
歌,974
歌吟,9
歌咏,22
歌唱,6
歌声,10
歌曲,13
歌舞,47
歌谣,39
歌颂,36
歎,216
歐,17
歔,23
歙,247
歛,58
歜,18
歟,41
歠,19
歡,59
止,2583
止于,102
止息,19
止水,7
正,5264
正东,16
正中,26
正为,23
正义,114
正事,18
正人,32
正以,80
正位,24
正体,15
正则,40
正北,16
正南,17
正反,7
正史,14
正名,53
正告,16
正命,19
正和,13
正因,8
正在,27
正堂,7
正士,13
正声,17
正天,7
正好,6
正如,26
正始,32
正字,24
正定,16
正室,10
正对,13
正常,46
正平,20
正式,13
正当,38
正德,29
正心,14
正文,87
正方,12
正旦,10
正时,9
正本,14
正殿,23
正气,17
正法,58
正理,17
正直,138
正确,85
正立,10
正经,6
正统,20
正脊,13
正色,57
正行,31
正西,15
正视,7
正言,64
正论,24
正说,10
正路,10
正身,58
正道,73
正邪,20
正阳,10
正面,14
正音,6
此中,15
此为,216
此举,8
此乃,123
此书,54
此事,74
此人,155
此例,6
此公,7
此即,42
此后,12
此君,34
此地,35
此处,21
此外,58
此女,13
此役,6
此心,9
此意,30
此文,389
此时,89
此段,6
此法,22
此物,28
此生,30
此病,20
此等,20
此类,79
此行,19
此言,371
此诗,25
此语,51
此道,50
步,819
步兵,79
步行,26
步骤,27
武,2992
武丁,69
武义,7
武乙,8
武人,18
武侯,148
武关,75
武军,13
武力,22
武功,58
武勇,11
武卫,9
武器,6
武城,59
武士,35
武备,29
武夫,30
武威,112
武子,196
武安,198
武官,17
武将,15
武帝,871
武平,12
武库,53
武庙,15
武强,6
武当,8
武德,21
武林,7
武王,847
武生,6
武者,36
武都,65
武陵,77
歧,32
歧路,8
歲,721
歷,173
歸,1029
死,6095
死也,303
死于,195
死亡,201
死人,131
死伤,36
死刑,20
死力,21
死后,78
死命,22
死地,36
死士,38
死守,10
死得,8
死战,12
死敌,10
死时,17
死期,12
死灰,15
死生,241
死相,6
死罪,142
死者,711
死而,291
死难,10
歼,26
歿,24
殀,19
殁,109
殂,6
殂落,10
殃,294
殄,123
殆,629
殆尽,7
殇,134
殇帝,29
殉,67
殉葬,11
殊,784
殊死,34
殊途,7
残,384
残害,9
残暴,10
残破,12
残缺,8
残酷,8
殒,24
殖,232
殘,138
殚,66
殛,73
殞,7
殡,176
殡葬,8
殣,15
殤,24
殦,6
殪,46
殫,22
殯,7
殲,6
殳,35
殴,19
段,356
段表,6
殷,1559
殷勤,24
殷商,19
殷富,38
殷殷,15
殷鉴,11
殺,951
殽,126
殿,413
殿上,40
殿下,36
殿中,72
殿前,15
殿后,6
殿堂,6
殿门,44
毀,206
毁,731
毁于,8
毁伤,17
毁坏,16
毁灭,11
毁誉,32
毁谤,7
毂,149
毅,204
毆,7
毈,9
毉,7
毋,1734
毌,6
母,1798
母亲,7
母以子贵,11
母后,18
母女,6
母子,35
母昆,20
母爱,7
每,781
每一,18
每所,7
每月,10
每篇,9
每行,12
每门,9
毐,41
毒,368
毒气,8
毒药,32
毒酒,8
毓,18
比,1848
比上,9
比为,10
比作,8
比例,6
比兴,46
比其,24
比内,9
比及,16
比周,105
比喻,103
比屋而封,11
比干,213
比年,47
比得,6
比拟,14
比数,6
比方,10
比目,19
比翼,16
比肩,32
比较,94
比附,6
毕,886
毖,19
毗,40
毘,18
毙,70
毚,12
毛,708
毛发,17
毛病,43
毛羽,42
毛色,14
毛虫,12
毛诗,106
毫,67
毫不,7
毫厘,14
毫无,18
毫末,9
毫毛,37
毳,29
氂,19
氏,6428
氏族,312
氐,169
民,11013
民主,11
民乐,26
民事,55
民众,45
民俗,42
民力,106
民和,36
民大,37
民安,61
民家,20
民居,10
民心,136
民怨,29
民情,27
民意,8
民族,6
民歌,9
民生,51
民用,60
民田,29
民约,7
民间,87
氓,64
气,1935
气中,9
气冲,6
气力,47
气动,17
气势,45
气得,9
气性,11
气息,6
气来,19
气概,7
气温,9
气盛,56
气相,26
气绝,22
气脉,6
气色,11
气节,7
气虚,7
气象,10
气质,44
氛,58
氣,3544
水,3258
水一,80
水上,80
水下,40
水东,26
水中,98
水之,163
水云,6
水人,6
水位,6
水利,6
水势,9
水南,13
水合,10
水土,77
水地,12
水大,17
水害,11
水工,11
水师,8
水性,8
水旱,125
水气,26
水泉,55
水波,17
水泽,12
水洗,6
水流,39
水浆,13
水深,20
水清,27
水源,7
水火,145
水灾,35
水生,16
水神,17
水精,6
水经,26
水草,52
水西,15
水道,31
水银,6
水门,17
氵,66
永,1147
永不,9
永世,11
永久,9
永乐,28
永光,27
永兴,23
永和,52
永子,7
永宁,45
永安,16
永寿,23
永平,175
永年,15
永康,20
永建,54
永无,9
永昌,26
永永,8
永济,11
永言孝思,7
永言配命,7
永远,13
氾,61
汁,105
求,2835
求之,307
求亲,11
求人,32
求仙,8
求全,7
求出,6
求利,48
求助,12
求和,7
求子,6
求得,53
求成,27
求救,54
求生,31
求知,10
求神,9
求索,43
求胜,10
求荣,6
求见,57
求贤,46
求雨,21
汇,30
汇总,6
汉,5019
汉中,180
汉书,1838
汉人,52
汉代,122
汉元,19
汉光,11
汉军,133
汉南,7
汉字,6
汉家,110
汉川,9
汉平帝,6
汉成帝,20
汉文,90
汉景帝,8
汉朝,27
汉桓帝,6
汉武,12
汉民,6
汉水,27
汉献帝,7
汉王,608
汉章帝,8
汉赋,13
汉阳,96
汋,17
汎,36
汏,6
汔,17
汗,597
汗血,10
汙,73
汜,114
汝南,217
汝曹,14
汝阳,16
江,750
江上,26
江东,32
江中,21
江北,13
江南,103
江夏,95
江州,19
江左,11
江水,54
江汉,34
江河,93
江流,8
江海,73
江淮,59
江湖,38
江表,7
江西,7
江贼,9
江都,68
江阳,7
江陵,58
池,574
池中,9
池水,12
污,267
污吏,6
污泥,6
污点,7
污秽,15
污辱,20
汤,1941
汤武,91
汤汤,17
汤火,18
汤药,8
汤镬,10
汧,37
汨,59
汨罗,7
汩,34
汪,132
汪氏,12
汭,57
汰,37
汲,150
汲水,9
汲汲,27
汴,13
汶,116
汶上,12
決,238
汾,123
汾水,9
沁水,8
沂,44
沂水,6
沃,153
沃丁,8
沃野,23
沄,15
沅,79
沆瀣,17
沇,9
沈,670
沈江,11
沈约,23
沈静,7
沈黎,6
沉,269
沉吟,7
沉浮,6
沉湎,12
沉溺,9
沉滞,7
沉静,9
沌,14
沐,223
沐浴,63
沒,141
沓,61
沔,41
沕,12
沖,103
沘,6
沙,259
沙丘,52
沙土,8
沙漠,11
沙王,30
沙石,20
沚,11
沛,943
沛沛,7
沛然,22
沟,170
沟堑,8
沟壑,31
沟渠,29
没,503
没入,64
沣,8
沤,16
沥,12
沦,69
沧,14
沧浪,10
沧海,22
沫,99
沬,20
沮,275
沮授,12
沱,49
河,1515
河上,82
河东,229
河中,18
河伯,69
河内,229
河北,115
河南,386
河图,77
河堤,15
河山,21
河曲,24
河水,82
河池,8
河洛,10
河津,20
河海,27
河渠,14
河源,12
河滨,12
河神,6
河西,101
河间,179
河阳,27
河鱼,7
沴,29
沸,112
沸腾,8
油,20
油油,13
油然,11
治,6625
治世,65
治丧,12
治乱,156
治党,8
治军,7
治剧,9
治国,188
治安,31
治家,29
治平,139
治水,52
治理,36
治病,58
治罪,10
沼,45
沽,32
沾,78
沾濡,7
沿,53
沿用,7
沿袭,13
況,213
泂,6
泄,545
泆,50
泉,450
泉水,13
泉流,8
泉源,7
泊,48
泌,9
泓,12
法,3422
法上,10
法事,13
法云,10
法令,274
法冠,9
法则,128
法制,72
法命,11
法官,15
法家,39
法度,352
法式,46
法律,61
法政,6
法施,8
法服,10
法术,41
法正,20
法治,30
法法,16
法理,9
法相,12
法者,230
法言,327
泗,105
泗水,90
泛,83
泛指,66
泛泛,11
泛滥,18
泛爱,7
泛论,27
泜,12
泝,13
泠,53
泠泠,13
波,267
波涛,6
泣,407
泣数行下,9
泣血,32
泥,194
注意,105
注文,36
注水,10
注疏,21
注解,17
注记,7
注释,318
注重,6
泪,13
泫,16
泫然,6
泬,7
泭,6
泮,56
泯,60
泰,575
泰伯,11
泰和,7
泰山,394
泱,10
泱泱,7
泲,12
泳,12
泺,9
泻,61
泽,1006
泽泻,17
泾,101
泾渭,9
泾阳,35
洁,200
洁净,7
洁白,25
洄,10
洋,36
洋洋,72
洋溢,16
洌,15
洎,20
洒,113
洒扫,13
洒洒,11
洗,484
洗马,12
洙,22
洛,337
洛书,30
洛水,30
洛阳,298
洞,113
洞庭,34
洞洞,7
洞箫,12
洞达,8
津,202
津梁,6
津津,7
津液,68
洧,36
洨,11
洩,13
洪,286
洪亮,6
洪大,13
洪水,82
洫,35
洮,47
洲,53
洳,7
洵,14
洶,15
洸,21
洹,12
活,188
活人,11
活动,30
活字,20
活跃,6
洼,16
洽,196
派,32
洿,53
流,1376
流下,14
流于,50
流亡,68
流传,22
流俗,33
流光,7
流入,20
流冗,10
流出,6
流失,7
流弊,7
流徙,7
流放,14
流散,21
流星,82
流民,52
流水,102
流汗,13
流沙,72
流派,7
流涕,112
流溢,8
流火,7
流畅,9
流离,39
流血,69
流行,70
流言,44
流连,10
流通,21
流金,6
流风,10
浃,37
浅,268
浅深,22
浅薄,36
浅陋,7
浆,53
浆水,7
浇,58
浊,222
浊世,10
测,831
测度,7
测深,6
浍,17
济,954
济南,121
济川,14
济济,84
济阳,48
浑,239
浑沌,8
浑象,7
浒,14
浓,6
浓厚,9
浓淡,6
浙江,31
浚,90
浞,65
浟,9
浡,11
浣,47
浦,68
浩,80
浩浩,32
浩然,15
浪,88
浮,995
浮云,26
浮华,25
浮屠,8
浮沉,9
浮浅,12
浮游,42
浮滑,8
浮词,7
浴,135
海,785
海上,95
海中,49
海之,111
海内,384
海外,42
海水,36
海滨,19
海王,74
海盐,8
海相,25
海经,31
海西,14
海贼,6
海阳,8
浸,263
浸润,18
浸淫,18
浹,7
浿,17
涂,517
涂山,20
涂泥,8
涂炭,17
涅,44
涇,17
消,330
消亡,13
消息,71
消散,12
消渴,17
消灭,17
消释,6
涉,739
涉及,21
涉水,22
涉江,18
涉猎,7
涌,66
涌出,11
涌泉,16
涎,14
涎沫,8
涒,10
涓,79
涓涓,10
涔,16
涕,219
涕泣,114
涘,7
涛,60
涟,10
涣,61
涤,60
涤荡,6
润,131
润泽,40
润湿,6
润色,19
涧,48
涩,79
涪,11
涫,12
涯,62
液,119
涵,7
涷,7
涸,75
涼,96
涿,66
涿郡,68
涿鹿,20
淄,64
淄川,17
淅,28
淆,17
淆乱,10
淇,48
淈,25
淋,20
淑,184
淑女,18
淒,21
淖,85
淚,12
淠,9
淡,49
淤,10
淨,20
淩,28
淪,15
淫,1226
淫乐,44
淫乱,93
淫人,20
淫声,25
淫女,11
淫巧,21
淫民,11
淫虐,11
淫邪,17
淫雨,30
淬,6
淮,375
淮北,31
淮南,867
淮阳,209
淮阴,100
淯,10
深,1719
深为,8
深井,7
深入,135
深切,14
深刺,6
深刻,53
深厚,22
深大,8
深奥,23
深宫,18
深山,54
深幽,6
深广,8
深得,9
深思,44
深意,7
深林,26
深水,11
深沉,6
深沟,19
深泽,12
深浅,25
深渊,46
深知,30
深耕,7
深草,6
深藏,21
深谷,18
深远,27
深长,6
淳,158
淳于,182
淳厚,10
淵,226
混,94
混乱,9
混同,9
混沌,7
混浊,10
混淆,7
混混,16
淹,70
淹没,6
淹留,20
淺,120
添,20
清,1132
清丽,16
清之,9
清亮,6
清人,10
清代,6
清净,26
清凉,7
清原,7
清名,6
清和,10
清平,18
清廉,24
清扬,10
清新,17
清明,90
清晰,11
清朝,8
清楚,63
清水,22
清河,143
清波,6
清洁,20
清流,7
清浊,80
清清,9
清澄,6
清白,69
清虚,11
清角,20
清道,12
清酒,24
清闲,8
清静,77
清风,19
清高,23
渊,489
渊源,8
渊薮,7
渍,37
渎,149
渐,434
渐渐,22
渑,11
渑池,17
渔,166
渔人,7
渔父,20
渔猎,32
渔阳,121
渗,7
渚,79
減,100
渝,74
渠,664
渡,220
渡江,24
渡河,96
渤海,29
渥,79
温,998
温厚,8
温和,18
温室,7
温宿,10
温暖,10
温服,120
温柔,17
温润,17
温病,13
温良,32
温雅,14
渫,22
測,32
渭,183
渭南,19
渭城,20
渭水,28
渭滨,6
渲,6
渳,6
渴,231
游,1641
游侠,55
游击,21
游学,43
游戏,35
游水,6
游燕,12
游说,52
游食,9
渺,9
渻,7
渾,34
湆,34
湊,28
湍,41
湎,53
湑,8
湔,18
湖,144
湖北,8
湘,144
湘君,16
湘江,7
湛,276
湛湛,22
湟,28
湟中,38
湣,120
湧,8
湨,9
湫,43
湮,22
湯,393
湿,175
溃,212
溅,6
溇,8
溉,100
溏,25
源,177
源于,24
源泉,29
源流,19
準,32
溘,16
溜,66
溝,66
溟,10
溢,384
溢于,14
溢出,7
溥,52
溧,9
溪,120
溪谷,47
溫,272
溯,30
溱,30
溲,64
溴,6
溶,24
溶溶,12
溷,80
溺,302
溺死,31
溺音,6
溼,31
溽,17
滀,6
滂,81
滂沛,11
滂沱,10
滃,10
滄,18
滅,348
滇,89
滇池,9
滈,9
滋,289
滋味,50
滋生,7
滌,16
滍,7
滎,45
滏,8
滑,350
滑石,15
滑稽,51
滓,172
滔,27
滔天,30
滔滔,30
滕,355
滞,135
满,753
满堂,18
满山,6
满意,14
满招损,6
满盈,6
满门,8
滥,175
滨,31
滨海,8
滩,12
滯,47
滲,25
滿,531
漁,82
漂,73
漆,289
漆雕,18
漉,24
漏,311
漏下,16
漏泄,27
演,98
演变,16
演奏,9
漕,87
漠,76
漠北,7
漠然,6
漢,2063
漣,10
漦,22
漪,9
漫,87
漫漫,11
漬,18
漭,7
漯,25
漱,31
漳,67
漶,13
漷,12
漸,63
漻,14
漼,6
漾,11
漿,37
潁,30
潍,6
潏,22
潔,166
潘,119
潘岳,77
潛,48
潜,292
潜夫论,77
潜心,14
潜藏,6
潜行,8
潜龙,22
潞,48
潢,52
潢潢,7
潤,56
潦,126
潭,48
潮,6
潮热,13
潰,43
潸,6
潺湲,20
澀,88
澄,34
澄清,6
澅,6
澆,43
澌,14
澍,36
澒,19
澗,9
澜,56
澠,9
澡,16
澣,10
澤,468
澧,31
澨,14
澮,10
澳,6
澶,25
澹,131
澼,19
激,220
激切,11
激怒,16
激扬,16
激昂,11
激楚,17
濁,216
濃,9
濆,10
濈,12
濊,40
濑,28
濒,38
濕,161
濛,27
濞,82
濟,224
濡,230
濩,26
濫,28
濬,11
濮,135
濮阳,56
濯,102
濯濯,17
濱,46
濿,11
瀁,7
瀆,47
瀉,257
瀌,15
瀍,6
瀏,11
瀛,8
瀛洲,9
瀛海,9
瀨,23
瀸,9
瀹,11
瀾,12
灂,13
灊,17
灌,419
灌园,13
灌溉,12
灏,53
灑,30
灞,8
火,1580
火上,7
火中,19
火井,6
火光,19
火化,11
火攻,10
火星,14
火气,18
火灾,43
火炎,10
火烟,8
火烧,21
火热,8
火色,7
火起,8
灭,1821
灭亡,81
灭口,10
灭族,8
灭智,9
灭火,8
灭秦,24
灭绝,14
灭迹,7
灭门,7
灯烛,6
灰,99
灵,862
灵丘,11
灵光,17
灵台,61
灵寿,10
灵帝,174
灵沼,7
灵活,7
灶,238
灶神,16
灸,132
灼,98
灼灼,10
災,126
灾,712
灾变,47
灾害,88
