91,篇,0.0207975
91,时,0.0187305
91,传,0.0161532
91,书,0.0136524
91,指,0.0127338
91,汉,0.0125041
91,卷,0.0110751
91,说,0.0102075
91,汉书,0.00880398
91,典,0.00791085
92,官,0.0237027
92,石,0.0217616
92,令,0.0192585
92,主,0.0182369
92,丞,0.0180836
92,本,0.0179304
92,二,0.0158871
92,长,0.0144057
92,比,0.01272
92,千石,0.0125157
93,楚,0.0244555
93,使,0.0228543
93,氏,0.0126827
93,卫,0.0105174
93,请,0.0102991
93,伐,0.0100443
93,孙,0.00953484
93,子曰,0.0092983
93,陈,0.00906175
93,告,0.00898896
94,十,0.025776
94,日,0.0232217
94,月,0.0162553
94,度,0.0151871
94,余,0.0134688
94,二,0.0129579
94,一,0.0111002
94,法,0.01045
94,历,0.0103107
94,朔,0.0101249
95,氏,0.0735587
95,姓,0.0225496
95,文,0.0191895
95,生,0.0180155
95,周,0.0148983
95,叔,0.0117001
95,十,0.0107285
95,赵,0.010607
95,晋,0.0104856
95,世,0.0104451
96,祠,0.0348193
96,上,0.0207436
96,泰山,0.0123167
96,封,0.0117148
96,天子,0.0115759
96,黄帝,0.0104183
96,泰,0.0101868
96,一,0.00995533
96,封禅,0.00972382
96,神,0.00856628
97,臣,0.0450128
97,王,0.0210376
97,贤,0.0154766
97,主,0.0133257
97,国,0.0121977
97,不能,0.0106763
97,行,0.0106238
97,死,0.0103353
97,天下,0.0101255
97,使,0.0100992
98,事,0.0151654
98,大夫,0.0148765
98,及,0.0147682
98,食,0.0130712
98,诸侯,0.0130712
98,治,0.0128184
98,民,0.0103992
98,礼,0.010327
98,府,0.0101104
98,祭,0.00985764
99,时,0.0164812
99,数,0.0156706
99,及,0.0146575
99,天下,0.0144773
99,以为,0.0130589
99,事,0.0110776
99,闻,0.0105597
99,田,0.0100869
99,出,0.00963663
99,生,0.00945651
